id,name,lat,lng,phone,address,category_name,delivery_suspect,zone,distance_m,margin_m,needs_review,category_final,채택여부,대표메뉴_가격
10305202,던킨 전남대점,35.17464632274262,126.9128941758934,062-263-1215,전남광주통합특별시 북구 우치로 80,음식점 > 간식 > 도넛 > 던킨,False,후문,88.7,382.7,False,기타,O,"버라이어티(10개입) 22,900원, 해피먼치킨컵 10EA 5,400원, 글레이즈드팩（6개입） 11,400원, 페이머스 글레이즈드 1,900원, 올스타 도넛세트 18,800원"
998092621,다이브인커피,35.1739043378778,126.915198066471,062-266-5305,전남광주통합특별시 북구 서방로19번길 9-4,음식점 > 카페,False,후문,312.8,308.3,False,카페,O,
27432649,데일리,35.1768392243374,126.91401598274,010-8840-6605,전남광주통합특별시 북구 호동로63번길 71,음식점 > 카페,False,후문,265.6,24.0,True,카페,O,"허니브레드 6,500원, 요거트스무디 5,800원, 에스프레소 3,600원, 아메리카노(HOT) 3,700원, 흑당라떼(HOT) 4,900원"
27398519,버거킹 전남대후문점,35.17411452875004,126.9129035252122,062-251-0332,전남광주통합특별시 북구 우치로 76,음식점 > 패스트푸드 > 버거킹,False,후문,130.3,399.5,False,패스트푸드,O,
24664590,맥도날드 전남대DT점,35.179484316971,126.912217140276,062-462-3200,전남광주통합특별시 북구 우치로 134,음식점 > 패스트푸드 > 맥도날드,False,공대쪽문,78.9,413.0,False,패스트푸드,O,
20014443,롯데리아 전남대점,35.1774437967679,126.912425721667,062-268-3388,전남광주통합특별시 북구 우치로 112,음식점 > 패스트푸드 > 롯데리아,False,공대쪽문,158.6,108.2,True,패스트푸드,O,"더블 한우불고기버거 세트 16,600원, 한우불고기버거 세트 12,600원, 더블 클래식치즈버거 세트 10,900원, 모짜렐라 인 더 버거 베이컨 세트 11,700원, 핫크리스피치킨버거 세트 10,000원"
581894587,써브웨이 광주전남대후문점,35.17842978079833,126.9122874366682,062-452-1121,전남광주통합특별시 북구 우치로 124,음식점 > 패스트푸드 > 샌드위치 > 써브웨이,False,공대쪽문,53.2,321.7,False,패스트푸드,O,"이탈리안 BMT 6,900원"
1811522929,잇샌드 전남대점,35.1773326497055,126.901499383833,062-515-5327,전남광주통합특별시 북구 설죽로202번길 73,음식점 > 패스트푸드 > 샌드위치,False,상대,152.9,293.0,False,패스트푸드,O,"잇샌드 사라다빵 5,000원, [NEW] 파파에그 고로케 5,000원, [NEW] 핫치킨 고로케 6,000원, [NEW] 맥앤치즈&불고기 고로케 6,000원, 내맘대로 그릭요거트 100g 5,000원"
65850995,노브랜드버거 광주전남대점,35.17539703639286,126.9127320015674,062-262-1189,전남광주통합특별시 북구 우치로 90,음식점 > 패스트푸드 > 노브랜드버거,False,후문,71.3,315.3,False,패스트푸드,O,"에그 치즈 불고기 버거세트 7,900원, 치킨 시저 샐러드 콤보 7,700원, 와플치킨 7,500원, NBB 어메이징 더블 치즈 버거 5,500원, NBB 어메이징 더블 업 버거세트 9,200원"
27093675,맘스터치 전남대점,35.1756917680735,126.9127152198493,062-251-0900,전남광주통합특별시 북구 우치로 92-1,음식점 > 패스트푸드 > 맘스터치,False,후문,91.7,262.5,False,패스트푸드,O,"(행사)핫치즈밤치킨(순살) 17,200원, 어메이징매콤마요버거 세트 10,500원, 매직풍 싸이버거 싱글세트 24,600원, 불싸이버거 세트 9,200원, 콘샐러드 2,700원"
1545117767,움버거앤윙스 광주전남대점,35.174648124623,126.912893076203,062-259-0620,전남광주통합특별시 북구 우치로 80,음식점 > 패스트푸드 > 움버거앤윙스,False,후문,88.5,382.7,False,패스트푸드,O,"버거 오리지널 5,700원, 버거 버팔로 6,700원"
832099864,맛31,35.17347600101009,126.914924072842,062-262-9941,전남광주통합특별시 북구 서방로 17,음식점 > 패스트푸드 > 샌드위치,False,후문,314.3,338.3,False,패스트푸드,O,"닭알샌드위치 6,000원, 딸기쥬스 5,000원, 토마토쥬스 5,000원, 키위쥬스 5,000원, 블루베리쥬스 6,000원"
53540346,샌디치,35.1703032633936,126.91498226327,010-5020-7639,전남광주통합특별시 북구 향토문화로 36-5,음식점 > 패스트푸드 > 샌드위치,False,후문,592.1,370.9,False,패스트푸드,O,"EGG 에그 5,000원, TTEOK GALBI 떡갈비 6,800원, CHICKEN TENDER 치킨텐더 6,500원"
1656672171,벤티버거 전남대점,35.1755028099734,126.914436742204,,전남광주통합특별시 북구 호동로15번길 8,음식점 > 패스트푸드,False,후문,221.3,211.2,False,패스트푸드,O,"SET 1. 순살 반마리+파스타+새우버거+벤티버거 37,900원, SET 2. 파스타2+치킨버거+벤티버거 36,900원, SET3. 순살 반마리+파스타2+벤티버거+치킨버거 46,900원, SET 4 나홀로 파스타세트 18,900원, SET 5. 나홀로 순살 반마리 세트 19,900원"
9732494,낙지한마당,35.1793821086122,126.896895893963,062-525-5335,전남광주통합특별시 북구 설죽로217번길 6-3,"음식점 > 한식 > 해물,생선",False,상대,621.2,57.1,True,한식,O,"낙지볶음 60,000원, 낙지회무침 60,000원, 산낙지 60,000원, 탕탕이 60,000원, 연포탕 20,000원"
697372318,깐깐한족발 광주용봉점,35.1782597545681,126.8956501902391,0507-1314-9092,전남광주통합특별시 북구 용봉택지로 82,"음식점 > 한식 > 육류,고기 > 족발,보쌈",False,상대,694.2,127.3,True,한식,O,"반반족발(대)참숯구이족발(중) 40,000원, 직화매운족발(중) 36,000원, 막국수(소) 4,000원, 반반족발(대) 46,000원, 족보세트(중 [족발中+보쌈中]) 75,000원"
27508778,육풍 용봉점,35.1787427788522,126.895531007929,062-446-4723,전남광주통합특별시 북구 저불로 48,"음식점 > 한식 > 육류,고기",False,상대,716.1,99.8,True,한식,O,"숙성삼겹살(150g) 12,000원, 숙성목살(150g) 12,000원, 뚝배기김치찌개 6,000원, 숙성가브리살(130g) 13,000원, 숙성항정살(130g) 13,000원"
27222156,착한해물,35.18109509458755,126.8973778852224,062-449-5502,전남광주통합특별시 북구 설죽로 239-12,"음식점 > 한식 > 해물,생선 > 매운탕,해물탕",False,예대,620.5,63.8,True,한식,O,"해물전골 (중) 65,000원, 해물전골 (소) 45,000원, 통문어세트 (2인) 85,000원, 패밀리세트 (3인) 105,000원, 해물전골 (대) 85,000원"
15777781,한우촌,35.1807137273336,126.902725995691,062-528-0107,전남광주통합특별시 북구 용주로30번길 36,"음식점 > 한식 > 육류,고기",False,예대,132.8,264.1,False,한식,O,"낙엽살(200g) 20,000원, 갈비살(200g) 23,000원, 생삼겹(200g) 10,000원, 주물럭(소) 20,000원, 사골곰탕 7,000원"
21163618,머시기쪽갈비생족발구이,35.17916971335927,126.8972782069984,062-521-1233,전남광주통합특별시 북구 설죽로217번길 4,"음식점 > 한식 > 육류,고기 > 갈비",False,상대,580.0,70.2,True,한식,O,"쪽갈비(1인) 17,000원, 매운쪽갈비(2인이상) 19,000원, 김치날치알반 8,000원, 족발구이(1인) 17,000원, 매운족발구이(2인이상) 19,000원"
18521689,25시소문난오돌뼈,35.1805420623892,126.8936623634611,062-514-5292,전남광주통합특별시 북구 저불로69번길 15,"음식점 > 한식 > 육류,고기",False,상대,942.2,14.5,True,한식,O,"오돌뼈(1인) 13,000원, 갈매기살(1인) 13,000원, 막창(1인) 13,000원, 삼겹살(1인) 14,000원, 껍데기(1인) 8,000원"
106073969,알콩달콩,35.179208054476,126.896787428532,062-511-9660,전남광주통합특별시 북구 설죽로217번길 8,음식점 > 한식,False,상대,623.0,69.4,True,한식,O,"두부보쌈(소) 35,000원, 보리밥청국장 11,000원, 김치전골(2인이상) 11,000원, 두부보쌈(중) 45,000원, 두부보쌈(대) 55,000원"
1511706085,하마네아구찜 용봉점,35.1781952693229,126.896130018618,062-523-5581,전남광주통합특별시 북구 용봉택지로 88,"음식점 > 한식 > 해물,생선 > 아구",False,상대,650.0,133.0,True,한식,O,"3인분 같은 2인분 40,000원, 4인분 같은 3인분 50,000원, 5인분 같은 4인분 60,000원"
1581708234,곱창선생 용봉점,35.1786982399262,126.894064372568,062-470-3456,전남광주통합특별시 북구 용봉동 1382-3,"음식점 > 한식 > 육류,고기 > 곱창,막창",False,상대,844.9,101.3,True,한식,O,"한우소곱창모듬구이(소) 29,900원"
27059063,해뜰날 1호점,35.18169086397169,126.8952406932768,062-523-7903,전남광주통합특별시 북구 저불로 81,"음식점 > 한식 > 해물,생선 > 회",False,예대,820.7,58.4,True,한식,O,"대방어 (2인)(계절메뉴) 70,000원, 가리비찜 (2인)(계절메뉴) 50,000원, 우럭+광어 (2인) 55,000원, 우럭 (2인) 55,000원, 광어 (2인) 55,000원"
12981000,왕손주먹구이,35.1813277971003,126.904165655167,,전남광주통합특별시 북구 용주로30번길 77,"음식점 > 한식 > 육류,고기",False,예대,71.2,400.7,False,한식,O,"돼지뒷고기 9,000원, 오돌뼈 12,000원, 가브리살 12,000원, 맑은막창 12,000원, 목살소금구이 12,000원"
13309346,춘부집 상대점,35.18005480138395,126.9015674596454,062-433-7840,전남광주통합특별시 북구 반룡로27번길 24,"음식점 > 한식 > 육류,고기",False,예대,248.3,104.7,True,한식,O,"연탄불고기(180g) 9,500원, 꼬들살(180g) 10,000원, 생삼겹살과 껍데기(180g) 11,000원, 마늘오돌뼈(180g) 11,000원, 막창(180g) 11,000원"
1324755733,장인닭갈비 용봉점,35.177740963937,126.895059133232,062-512-8690,전남광주통합특별시 북구 저불로 37,"음식점 > 한식 > 육류,고기 > 닭요리",False,상대,739.9,152.1,False,한식,O,"치즈닭갈비 14,000원, 장인볶음밥(김치+날치알) 3,000원, 뼈없는 닭갈비 (1인분) 12,000원, 럭키봉봉 3,000원, 점심세트A 24,000원"
305837332,미스터홍,35.1778032991939,126.9016733681424,062-521-3005,전남광주통합특별시 북구 설죽로214번길 74,음식점 > 한식 > 죽,False,상대,153.5,240.4,False,한식,O,"대게살죽 10,000원, 새우카레죽 10,000원, 낙지김치죽 9,000원, 새우김치죽 9,000원, 해물죽 9,000원"
23209780,고을 나주곰탕,35.17719507786357,126.8986287937237,062-515-6803,전남광주통합특별시 북구 설죽로196번길 31,음식점 > 한식 > 곰탕,False,상대,412.7,224.5,False,한식,O,"곰탕 9,000원, 특곰탕 12,000원, 수육 (소) 30,000원, 수육 (대) 50,000원, 한우육회 35,000원"
1108958686,서리냉면 전남대점,35.18026758076704,126.8972965869772,010-8111-8281,전남광주통합특별시 북구 설죽로217번길 6-26,음식점 > 한식 > 냉면,False,예대,628.0,7.7,True,한식,O,"[해장과 더위를 한번에] 물비빔냉면 11,000원, [서리만의] 비빔냉면 11,000원, [슬러시듬뿍] 물냉면 11,000원, [불향] 직화불고기 7,000원, [촉촉한] 왕손만두 7,000원"
1591314571,청보리,35.18079707449714,126.8946116731561,062-456-5980,전남광주통합특별시 북구 저불로69번길 6,음식점 > 한식,False,예대,870.3,6.1,True,한식,O,"보리밥정식 15,000원, 솥밥정식 16,000원, 생등심돈까스 12,000원, 능이버섯한방백숙 85,000원, 토종닭한방백숙 70,000원"
10174032,건영회수산 1호점,35.17781321258208,126.894184084445,062-529-8233,전남광주통합특별시 북구 저불로39번길 9,"음식점 > 한식 > 해물,생선 > 회",False,상대,819.8,143.9,True,한식,O,"모듬회 5 80,000원, 모듬회 160,000원, 물회 10,000원, 물회정식 15,000원, 특물회정식 20,000원"
276840541,화백,35.1770598847321,126.895459608302,062-514-5656,전남광주통합특별시 북구 저불로 30,"음식점 > 한식 > 육류,고기",False,상대,700.8,189.1,False,한식,O,"갈비살(150g) 42,000원, 살치살(150g) 49,000원, 토시살(150g) 54,000원, 안창살(150g) 54,000원, 새우살(150g) 59,000원"
12059904,얼씨구학당가보세,35.1771243525228,126.896007329197,062-514-0029,전남광주통합특별시 북구 운용로95번길 5-7,음식점 > 한식 > 쌈밥,False,상대,650.9,191.5,False,한식,O,"제육쌈 (보리밥) 정식 10,000원, 쌈정식 (대) 40,000원, 쌈정식 (중) 30,000원, 홍삼합 45,000원, 보쌈 40,000원"
7899390,별미콩나물국밥집,35.17705052179517,126.8950556293504,062-512-2134,전남광주통합특별시 북구 저불로 29,음식점 > 한식 > 국밥,False,상대,737.5,185.7,False,한식,O,"콩나물국밥 8,000원, 돼지불고기 (1접시) 15,000원, 데친오징어 8,000원"
21439387,가마솥옛날국밥,35.1778846539991,126.904213608921,062-511-0188,전남광주통합특별시 북구 설죽로214번길 119,음식점 > 한식 > 국밥,False,상대,124.3,187.4,False,한식,O,"철판돼지구이 9,000원, 모듬국밥 9,000원, 곰탕 9,000원, 머리국밥 9,500원, 내장국밥 9,000원"
932188758,풍호양꼬치,35.17821075154986,126.8942307754042,010-7363-0228,전남광주통합특별시 북구 용봉택지로 72,음식점 > 중식 > 양꼬치,False,상대,820.7,125.2,True,중식,O,"신강양꼬치 (新疆串) 220g 15,000원, Best 쪽갈비 (羊排) 650g 38,000원, Best 갈비살꼬치(羊排串) 210g 18,000원, 닭껍데기 (鸡皮) 10p 10,000원, 부추구이 5,000원"
852690291,츠츠허허 용봉점,35.1792193661022,126.896312053566,,전남광주통합특별시 북구 설죽로217번길 12,음식점 > 중식 > 중국요리,False,상대,663.8,70.3,True,중식,O,"해물쟁반짜장 17,900원, 짜장면 7,000원, 삼선간짜장（후라이포함） 9,000원, 차돌짬뽕 11,000원, 짬뽕 8,000원"
883685050,쎄쎄니,35.1774430695073,126.894544644715,062-523-5888,전남광주통합특별시 북구 저불로31번길 6,음식점 > 중식 > 중국요리,False,상대,784.5,163.3,False,중식,O,"양꼬치 (2인이상) 10,000원, 꿔바로우 (소) 13,000원, 양갈비살꼬치 (2인이상) 13,000원, 소갈비살꼬치 (2인이상) 13,000원, 마라양갈비살꼬치 (2인이상) 14,000원"
2142221525,호박반점,35.180036414319,126.91286427336,062-714-3150,전남광주통합특별시 북구 면앙로6번길 2,음식점 > 중식 > 중국요리,False,공대쪽문,160.0,397.8,False,중식,O,"간짜장 10,000원, 양장피 (2-3인양) 28,000원, 유니짜장 8,000원, 짬뽕 9,000원, 황태짬뽕 12,000원"
141805304,이화원,35.1788211911447,126.892435040383,062-521-0777,전남광주통합특별시 북구 용봉택지로 53,음식점 > 중식,False,상대,992.8,95.2,True,중식,O,"짜장면 7,000원, 쟁반짜장 9,000원, 짬뽕 9,000원, 맑은짬뽕 10,000원, 묵은지짬뽕 10,000원"
1459878793,미옌,35.1774607664498,126.893139428947,062-461-8886,전남광주통합특별시 북구 저불로31번길 18-1,음식점 > 중식 > 중국요리,False,상대,912.2,154.1,False,중식,O,"중화비빔밥 12,000원, 유니짜장 8,000원, 짜홍면 11,000원, 쟁반짜장 11,000원, 짬뽕밥 11,000원"
181656590,호르몬치치 광주용봉점,35.1778828440796,126.895483804388,,전남광주통합특별시 북구 저불로 40,음식점 > 일식,False,상대,703.1,147.2,True,일식,O,"항아리돼지양념구이(100g 단품) 6,900원, 이겹살(100g 단품) 6,900원, 항아리마늘이겹살(100g 단품) 6,900원, 고추장이겹살(100g 단품) 6,900원, 이겹살야키스키(100g 단품) 6,900원"
1857901796,미미참치 용봉점,35.18023519937261,126.8952700071387,062-515-7111,전남광주통합특별시 북구 저불로 63,음식점 > 일식 > 참치회,False,상대,795.0,16.9,True,일식,O,"연어회 (1인) 25,000원, 광어회 (1인) 25,000원, 모둠구이 30,000원, 메로구이 28,000원, 수제어묵탕 12,000원"
72017598,참무리 용봉1호점,35.18054226269328,126.8938907156658,062-511-6860,전남광주통합특별시 북구 저불로69번길 13,음식점 > 일식 > 참치회,False,상대,923.2,12.7,True,일식,O,"메로구이 30,000원, 참치초밥 15,000원, 특참치초밥 20,000원, 새우튀김 15,000원, 셀프라면 3,000원"
1357306358,일등참치 용봉점,35.182157659797,126.904946364659,062-527-7477,전남광주통합특별시 북구 용주로30번길 100,음식점 > 일식 > 참치회,False,예대,177.4,401.0,False,일식,O,"혼술세트 기본 19,000원, 혼술세트 특선 25,000원, 곱빼기 기본 30,000원, 곱빼기 특선 39,000원, 매니아세트 메까 28,000원"
1950446513,동백카츠 광주용봉점,35.1787357688531,126.892667891622,0507-1443-7890,전남광주통합특별시 북구 용봉택지로 55,"음식점 > 일식 > 돈까스,우동 > 동백카츠",False,상대,970.3,98.9,True,일식,O,"등심카츠 13,900원, 안심카츠 14,900원, 치즈카츠 14,900원, 안심&등심 카츠 14,900원, 상등심카츠 16,900원"
1847272361,1등참치 광주용봉점,35.1821258577679,126.90462253009,062-527-7477,전남광주통합특별시 북구 용주로30번길 100,음식점 > 일식 > 참치회,False,예대,164.7,402.7,False,일식,O,"[New] 숙성회SET 38,000원, 生（생）연어회 SET 33,000원, 혼술참치회 SET 27,000원, 실장참치 74,000원, 뱃살부위 모듬 96,000원"
17502515,마구로,35.1783481908913,126.89369595957,062-511-3766,전남광주통합특별시 북구 용봉택지로 66,음식점 > 일식 > 참치회,False,상대,871.0,117.3,True,일식,O,"골드참치(1인) 28,000원, 로얄참치(1인) 38,000원, 마구로(1인) 50,000원, 참치머리(1인) 50,000원, 프리미엄 참치(1인) 60,000원"
2102869239,리안토,35.17904552618703,126.893338257508,,전남광주통합특별시 북구 설죽로217번길 37-2,음식점 > 양식,False,상대,917.7,85.1,True,양식,O,"관자바질크림파스타 19,000원, 알리오올리오 14,000원, 엔쵸비오일파스타 16,000원, 트리플버섯크림파스타 18,000원, 홍새우로제파스타 19,000원"
1507660278,빨간토마토피자 북구점,35.1849307088545,126.9032743163873,062-269-0447,전남광주통합특별시 북구 우치로231번길 41,음식점 > 양식 > 피자,False,예대,479.0,384.8,False,양식,O,"불고기 21,900원, 콤비네이션 21,900원, 하와이언 21,900원, 이탈리언 21,900원, 야채 21,900원"
1623692073,고급양식,35.1777205812438,126.893393780957,,전남광주통합특별시 북구 저불로31번길 14-3,음식점 > 양식,False,상대,890.6,144.3,True,양식,O,
1626520956,임실N치즈피자 문흥전남대점,35.1809734327028,126.912320933266,062-267-4447,전남광주통합특별시 북구 효산로 3-1,음식점 > 양식 > 피자,False,공대쪽문,242.8,414.9,False,양식,O,
1383821218,미쁘다담양식돼지갈비 본점,35.1771898042025,126.892511840053,062-512-9114,전남광주통합특별시 북구 청계로 45,"음식점 > 한식 > 육류,고기 > 갈비",False,상대,968.6,161.5,False,한식,O,"（（서비스 비빔소면））순한갈비 36,000원, （（서비스 비빔소면））반반갈비 37,000원, 오직 고기만 2인분 SET（순한맛） 32,000원, （（서비스 비빔소면））매운갈비 38,000원, [3000원할인] 갈비만 필요해요 14,900원"
1336370781,끼니꾸니,35.1822562241571,126.908876630198,062-263-0570,전남광주통합특별시 북구 우치로 181,음식점 > 분식,False,예대,460.5,12.7,True,분식,O,"꼬마김밥 4,500원, 순대 5,500원, 떡볶이 4,000원, 어묵 3,000원, 라면 4,000원"
1707545870,예가 떡볶이&치킨,35.1817182198204,126.90097260747,062-511-3954,전남광주통합특별시 북구 용주로 27,음식점 > 분식 > 떡볶이,False,예대,313.8,230.6,False,분식,O,
17836624,김밥천국 오치점,35.1854897261512,126.905785683646,062-265-5282,전남광주통합특별시 북구 우치로 230,음식점 > 분식,False,예대,553.3,376.0,False,분식,O,
1060825123,승미,35.1821428183964,126.909096330792,,전남광주통합특별시 북구 우치로 177-1,음식점 > 분식,False,공대쪽문,451.4,23.2,True,분식,O,
25978649,비티씨,35.1814720382484,126.904196225964,062-525-7755,전남광주통합특별시 북구 용주로30번길 81,음식점 > 카페 > 커피전문점,False,예대,87.2,401.0,False,카페,O,"아메리카노 3,300원, 카페라떼 3,800원, 바닐라라떼 4,000원, 오리지널 레몬티 4,000원, 핸드드립 5,000원"
198782111,컴포즈커피 광주전대상대점,35.17929548722729,126.9011105792114,062-710-0130,전남광주통합특별시 북구 반룡로27번길 5,음식점 > 카페 > 커피전문점 > 컴포즈커피,False,상대,302.0,17.6,True,카페,O,"파인애플 커피 3,800원, 빅포즈 아메리카노 3,500원, 아메리카노 2,000원, 커피밀크쉐이크 5,000원, 빅포즈 아이스티 4,400원"
1001476595,카페나인틴52,35.17884214761339,126.9068494629448,,전남광주통합특별시 북구 용봉로 77,음식점 > 카페,False,예대,317.3,65.8,True,카페,O,"에스프레소 1,800원, 아메리카노 2,000원, 더치라떼 3,000원, 바닐라라떼 3,000원, 카페라떼 2,700원"
1245640101,커피드림 5호점,35.1789704725186,126.902686355099,062-526-2191,전남광주통합특별시 북구 반룡로41번길 2,음식점 > 카페 > 커피전문점,False,상대,205.7,29.0,True,카페,O,"아메리카노 2,500원, 헤이즐넛 아메리카노 3,000원, 복숭아 아이스티 2,000원"
1225782126,요거트아이스크림의정석 광주북구점,35.18089526649169,126.9031835842062,0507-1375-7060,전남광주통합특별시 북구 용주로30번길 41-2,음식점 > 카페 > 테마카페 > 디저트카페 > 요거트아이스크림의정석,False,예대,94.1,320.9,False,카페,O,"New) 빠삭 두바이 초코쉘 9,000원, 1인（150g+a） 요거트 아이스크림（토핑은 옵션선택） 4,500원, 2인（300g+a） 요거트 아이스크림（토핑은 옵션선택） 8,000원, 초코쉘 요거트 아이스크림 6,000원, 꿀그래놀라 8,500원"
1803056771,유커피,35.1772710155724,126.898896563743,,전남광주통합특별시 북구 설죽로202번길 28-2,음식점 > 카페,False,상대,388.5,224.3,False,카페,O,"남원하늘 6,000원, 아메리카노 3,000원, 꿀아메리카노 3,500원, 헤이즐넛아메리카노 3,500원, 카페라떼 4,000원"
2008311046,프린트카페 전대상대점,35.1772432472423,126.902405180087,,전남광주통합특별시 북구 설죽로202번길 90,음식점 > 카페 > 테마카페,False,상대,70.0,345.9,False,카페,O,
2051280297,카페오씨오씨,35.1773642691336,126.902703638612,,전남광주통합특별시 북구 설죽로202번길 94,음식점 > 카페,False,상대,47.9,345.6,False,카페,O,
19162074,카페아프리카,35.17734265070325,126.9027212292585,,전남광주통합특별시 북구 설죽로202번길 94,음식점 > 카페,False,상대,45.3,349.8,False,카페,O,"아메리카노(HOT) 1,500원, 아메리카노(ICE) 2,000원, 카페라떼(HOT) 2,500원, 바닐라라떼(ICE) 3,500원, 카라멜프라페노(L) 4,500원"
1849329888,나이브플레이스,35.18075844812375,126.9057066090188,010-4972-8772,전남광주통합특별시 북구 용봉로 77,음식점 > 카페 > 커피전문점,False,예대,138.3,323.2,False,카페,O,"딸기라떼 5,000원, 아이스크림 크로플 5,500원, 아메리카노 3,000원, 카페라떼 3,500원, 콜드브루 3,500원"
425362665,더벤티 광주전대상대점,35.1778227411761,126.903432039444,062-446-0029,전남광주통합특별시 북구 설죽로214번길 104,음식점 > 카페 > 커피전문점 > 더벤티,False,상대,77.2,248.7,False,카페,O,
622543634,비라이트,35.1806843500549,126.904319011647,010-4378-0072,전남광주통합특별시 북구 용주로30번길 64-1,음식점 > 카페,False,예대,12.0,393.3,False,카페,O,
8544290,음악에,35.177920836603,126.90437604284,,전남광주통합특별시 북구 설죽로214번길 123,음식점 > 카페,False,상대,138.3,169.8,False,카페,O,
495190309,카페인중독 전대상대점,35.1772047330338,126.90048955882,010-8411-6735,전남광주통합특별시 북구 설죽로202번길 53,음식점 > 카페 > 커피전문점 > 카페인중독,False,상대,243.6,269.2,False,카페,O,"추억의 길거리 와플 4,500원, [ 시그니처 ] 햅쌀 와플 6,300원, 국물 컵떡볶이 5,800원, [ 전국 카페 주문수 1위 ] 아메리카노 8,500원, 생크림 와플 4,800원"
2024566220,메가MGC커피 전대예대점,35.1807598146335,126.904003839847,062-522-5688,전남광주통합특별시 북구 용주로30번길 63,음식점 > 카페 > 커피전문점 > 메가MGC커피,False,예대,18.5,388.6,False,카페,O,
1706081139,컴포즈커피 광주전남대생활관점,35.1807251056254,126.905716528186,062-716-5930,전남광주통합특별시 북구 용봉로 77,음식점 > 카페 > 커피전문점 > 컴포즈커피,False,예대,139.1,319.7,False,카페,O,
1473003837,커피베이 전남대학교점,35.1809459651277,126.902338176563,062-521-5500,전남광주통합특별시 북구 용주로30번길 29,음식점 > 카페 > 커피전문점 > 커피베이,False,예대,170.5,256.9,False,카페,O,
185593911,온다방,35.1821800490689,126.899193497099,,전남광주통합특별시 북구 고운로5번길 6,음식점 > 카페 > 테마카페 > 디저트카페,False,예대,483.2,181.5,False,카페,O,"수제밀크티 5,700원, 초코라떼 4,700원, 에스프레스 3,300원, 아메리카노 3,300원, 카페라떼 4,300원"
1798429252,벌크커피 전철우사거리점,35.17815697862545,126.8966767798713,062-514-6232,전남광주통합특별시 북구 용봉택지로 94,음식점 > 카페 > 벌크커피,False,상대,600.3,138.0,True,카페,O,"양촌리다방커피 4,400원, 크림쿠키프라펫 4,500원, 딸기 요거트 스무디 4,000원, 라임청포도에이드 4,500원, 히비스커스 3,500원"
1691090713,거북당 전대예대점,35.18098934340183,126.9024786500514,062-522-6970,전남광주통합특별시 북구 용주로34번길 26,음식점 > 카페 > 테마카페 > 디저트카페,False,예대,158.8,271.2,False,카페,O,"꿀메리카노 2,500원, 가베(아메리카노) 2,000원, 말차가베 3,500원"
1777706074,커피드림 2호점,35.1816708223274,126.901431571969,,전남광주통합특별시 북구 용주로 30,음식점 > 카페,False,예대,273.2,252.3,False,카페,O,"아메리카노 2,500원, 에스프레소 2,500원, 카페라떼 3,000원, 바닐라라떼 3,000원, 카페모카 3,500원"
136786347,투썸플레이스 광주용봉점,35.1771151912268,126.8968888761505,062-512-5666,전남광주통합특별시 북구 설죽로 195,음식점 > 카페 > 커피전문점 > 투썸플레이스,False,상대,570.8,202.4,False,카페,O,"멜론 주스 R 6,500원, 샤인 청포도 주스 R 6,500원, 망고생 38,000원, [MAX SIZE] 레몬 아샷추 5,700원, [MAX SIZE] 피치 아샷추 5,700원"
22484798,비틀즈,35.1769907820831,126.895809895183,,전남광주통합특별시 북구 운용로 89,음식점 > 카페 > 테마카페 > 라이브카페,False,상대,669.1,196.1,False,카페,O,"마른안주모듬 30,000원, 손질오징어 25,000원, 손질먹태 25,000원, 손질쥐포 25,000원, 손질육포 25,000원"
1595988573,미우미우,35.1769407141215,126.899493078124,062-710-1040,전남광주통합특별시 북구 설죽로202번길 34-7,음식점 > 카페 > 커피전문점,False,상대,335.0,261.3,False,카페,O,"아메리카노 1,800원"
8235034,네네치킨 용봉점,35.18246032185381,126.9047000884268,062-522-4492,전남광주통합특별시 북구 용주로30번길 104-2,음식점 > 치킨 > 네네치킨,False,예대,202.5,402.7,False,패스트푸드,O,"스노윙MAXX 24,000원, 오리엔탈파닭 23,000원, 레드마블치킨 23,000원, 레드마요치킨 23,000원, 청양마요치킨 23,000원"
2038127270,빛고을닭강정 전남대점,35.1823972387146,126.908216650829,062-522-3009,전남광주통합특별시 북구 우치로 187,음식점 > 치킨,False,예대,412.6,110.0,True,패스트푸드,O,"백종원의 푸드트럭 1위 닭강정 16,000원, 껍질없는 새우강정 16,000원, 타코야끼（문어 듬뿍） 8개 5,000원, 오징어튀김 4개 6,000원, 새우튀김 6개 6,000원"
1363796377,60계치킨 광주용봉점,35.1786916573147,126.8937525992307,062-514-6082,전남광주통합특별시 북구 용봉택지로 67,음식점 > 치킨 > 60계치킨,False,상대,872.5,101.4,True,패스트푸드,O,"쯔란윙봉 26,900원, 후라이드치킨 22,900원, 간지치킨 24,900원, 크크크치킨 25,900원, 크랑이치킨 25,900원"
289308327,굽네치킨 용봉점,35.1778232807449,126.895398251303,062-525-9294,전남광주통합특별시 북구 저불로 40,음식점 > 치킨 > 굽네치킨,False,상대,710.1,149.9,True,패스트푸드,O,"추추 치킨 스테이크 (1.5 SET) 17,000원, 추추 치킨 스테이크 (2 SET) 22,000원, 굽네 장각구이 23,900원, 오리지널 장각 21,900원, 오리지널 장각 3조각 17,900원"
